Australian Bureau of Statistics,,,,
,,,,
"2016 Census - Counting Persons, Place of Usual Residence (MB)",,,,
LANP - 4 Digit Level and ENGP Proficiency in Spoken English by LGA (UR),,,,
Counting: Persons Place of Usual Residence,,,,
,,,,
Filters:,,,,
Default Summation,Persons Place of Usual Residence,,,
LGA (UR),Moonee Valley (C),,,
,,,,
Counting,LGA (UR),LANP - 4 Digit Level,ENGP Proficiency in Spoken English,Count
Persons Place of Usual Residence,Moonee Valley (C),Mangala,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Muruwari,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Muruwari,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Muruwari,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Muruwari,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Muruwari,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Muruwari,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Muruwari,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Narungga,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Narungga,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Narungga,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Narungga,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Narungga,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Narungga,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Narungga,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarluma,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarluma,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarluma,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarluma,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarluma,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarluma,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Ngarluma,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarrindjeri,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarrindjeri,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarrindjeri,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarrindjeri,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarrindjeri,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Ngarrindjeri,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Ngarrindjeri,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Nyamal,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyamal,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyamal,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyamal,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Nyamal,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Nyamal,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Nyamal,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Nyangumarta,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyangumarta,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyangumarta,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyangumarta,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Nyangumarta,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Nyangumarta,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Nyangumarta,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Nyungar,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyungar,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyungar,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Nyungar,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Nyungar,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Nyungar,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Nyungar,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Paakantyi,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Paakantyi,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Paakantyi,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Paakantyi,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Paakantyi,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Paakantyi,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Paakantyi,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Palyku/Nyiyaparli,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Palyku/Nyiyaparli,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Palyku/Nyiyaparli,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Palyku/Nyiyaparli,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Palyku/Nyiyaparli,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Palyku/Nyiyaparli,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Palyku/Nyiyaparli,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Wajarri,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Wajarri,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Wajarri,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Wajarri,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Wajarri,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Wajarri,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Wajarri,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Wiradjuri,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Wiradjuri,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Wiradjuri,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Wiradjuri,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Wiradjuri,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Wiradjuri,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Wiradjuri,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yindjibarndi,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yindjibarndi,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yindjibarndi,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yindjibarndi,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yindjibarndi,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yindjibarndi,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yindjibarndi,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yinhawangka,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yinhawangka,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yinhawangka,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yinhawangka,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yinhawangka,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yinhawangka,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yinhawangka,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yorta Yorta,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yorta Yorta,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yorta Yorta,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yorta Yorta,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yorta Yorta,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yorta Yorta,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yorta Yorta,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Baanbay,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Baanbay,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Baanbay,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Baanbay,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Baanbay,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Baanbay,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Baanbay,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Badimaya,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Badimaya,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Badimaya,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Badimaya,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Badimaya,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Badimaya,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Badimaya,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Barababaraba,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Barababaraba,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Barababaraba,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Barababaraba,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Barababaraba,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Barababaraba,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Barababaraba,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Dadi Dadi,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Dadi Dadi,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Dadi Dadi,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Dadi Dadi,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Dadi Dadi,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Dadi Dadi,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Dadi Dadi,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Dharawal,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Dharawal,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Dharawal,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Dharawal,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Dharawal,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Dharawal,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Dharawal,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Djabwurrung,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Djabwurrung,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Djabwurrung,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Djabwurrung,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Djabwurrung,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Djabwurrung,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Djabwurrung,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Gudjal,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Gudjal,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Gudjal,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Gudjal,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Gudjal,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Gudjal,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Gudjal,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Keerray-Woorroong,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Keerray-Woorroong,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Keerray-Woorroong,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Keerray-Woorroong,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Keerray-Woorroong,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Keerray-Woorroong,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Keerray-Woorroong,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Ladji Ladji,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Ladji Ladji,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Ladji Ladji,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Ladji Ladji,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Ladji Ladji,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Ladji Ladji,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Ladji Ladji,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Mirning,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Mirning,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Mirning,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Mirning,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Mirning,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Mirning,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Mirning,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Ngatjumaya,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngatjumaya,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngatjumaya,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Ngatjumaya,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Ngatjumaya,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Ngatjumaya,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Ngatjumaya,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Waluwarra,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Waluwarra,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Waluwarra,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Waluwarra,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Waluwarra,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Waluwarra,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Waluwarra,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Wangkangurru,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Wangkangurru,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Wangkangurru,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Wangkangurru,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Wangkangurru,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Wangkangurru,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Wangkangurru,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Wargamay,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Wargamay,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Wargamay,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Wargamay,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Wargamay,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Wargamay,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Wargamay,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Wergaia,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Wergaia,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Wergaia,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Wergaia,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Wergaia,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Wergaia,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Wergaia,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yugambeh,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yugambeh,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yugambeh,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yugambeh,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yugambeh,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yugambeh,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yugambeh,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Aboriginal English, so described",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Aboriginal English, so described",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Aboriginal English, so described",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Aboriginal English, so described",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Aboriginal English, so described",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Aboriginal English, so described","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Aboriginal English, so described",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Australian Indigenous Languages, nec",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Australian Indigenous Languages, nec",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Australian Indigenous Languages, nec",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Australian Indigenous Languages, nec",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Australian Indigenous Languages, nec",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Australian Indigenous Languages, nec","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Other Australian Indigenous Languages, nec",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Languages, nfd",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Languages, nfd",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Languages, nfd",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Languages, nfd",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Languages, nfd",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Languages, nfd","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Other Languages, nfd",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),American Languages,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),American Languages,Well,0
Persons Place of Usual Residence,Moonee Valley (C),American Languages,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),American Languages,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),American Languages,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),American Languages,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),American Languages,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"African Languages, nfd",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"African Languages, nfd",Well,11
Persons Place of Usual Residence,Moonee Valley (C),"African Languages, nfd",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"African Languages, nfd",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"African Languages, nfd",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"African Languages, nfd","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"African Languages, nfd",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Acholi,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Acholi,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Acholi,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Acholi,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Acholi,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Acholi,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Acholi,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Akan,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Akan,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Akan,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Akan,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Akan,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Akan,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Akan,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Mauritian Creole,Very well,16
Persons Place of Usual Residence,Moonee Valley (C),Mauritian Creole,Well,8
Persons Place of Usual Residence,Moonee Valley (C),Mauritian Creole,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Mauritian Creole,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Mauritian Creole,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Mauritian Creole,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Mauritian Creole,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Oromo,Very well,66
Persons Place of Usual Residence,Moonee Valley (C),Oromo,Well,61
Persons Place of Usual Residence,Moonee Valley (C),Oromo,Not well,32
Persons Place of Usual Residence,Moonee Valley (C),Oromo,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Oromo,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Oromo,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",5
Persons Place of Usual Residence,Moonee Valley (C),Oromo,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Shona,Very well,11
Persons Place of Usual Residence,Moonee Valley (C),Shona,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Shona,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Shona,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Shona,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Shona,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Shona,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Somali,Very well,337
Persons Place of Usual Residence,Moonee Valley (C),Somali,Well,175
Persons Place of Usual Residence,Moonee Valley (C),Somali,Not well,76
Persons Place of Usual Residence,Moonee Valley (C),Somali,Not at all,20
Persons Place of Usual Residence,Moonee Valley (C),Somali,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Somali,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",23
Persons Place of Usual Residence,Moonee Valley (C),Somali,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Swahili,Very well,34
Persons Place of Usual Residence,Moonee Valley (C),Swahili,Well,8
Persons Place of Usual Residence,Moonee Valley (C),Swahili,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Swahili,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Swahili,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Swahili,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Swahili,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yoruba,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yoruba,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yoruba,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yoruba,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yoruba,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yoruba,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yoruba,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Zulu,Very well,7
Persons Place of Usual Residence,Moonee Valley (C),Zulu,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Zulu,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Zulu,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Zulu,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Zulu,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Zulu,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Amharic,Very well,118
Persons Place of Usual Residence,Moonee Valley (C),Amharic,Well,101
Persons Place of Usual Residence,Moonee Valley (C),Amharic,Not well,26
Persons Place of Usual Residence,Moonee Valley (C),Amharic,Not at all,15
Persons Place of Usual Residence,Moonee Valley (C),Amharic,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Amharic,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",6
Persons Place of Usual Residence,Moonee Valley (C),Amharic,Not applicable,0
